MonsterID,Icon,Name,InheritFrom,MonsterType,SpawnAppear,MonsterGroup,EntityName,EntityClass,EntityCustomType,Race,CameraDelayTime,DeathCamera,DeathCameraPoint,InteractCamera,InteractCameraPoint,CatchCamera,CatchCameraPoint,ChangeAreaType,Difficulty,Art Index ID,LootSize,Size,CaptureHPPercent, ExistTime, BB:InitState, BB:MaxHealth, icon, whether it can be stripped, whether it can be captured, critical hit rate, critical hit correction, water attribute correction value, fire attribute correction value, thunder attribute correction value, dragon attribute correction value, ice attribute correction value value, slash correction value, strike correction value, bullet correction value, water attribute accumulation value, fire attribute accumulation value, thunder attribute accumulation value, dragon attribute accumulation value, ice attribute accumulation value, no attribute accumulation value, BodySize, IdleSequenceName, InterestPointType,MaxPower,PowerRecoverySpeed,EmotionAngryTime,AngryDamagePeakRange,AngryDamagePeakValue,EmotionAngryAnimSpeed,xx,SkillSpeed,RegionMaxTime,RegionMinTime,DistBodySize,PreLoadBTOnServer,LootBone,LootOffset,LootRotation,EnableLemonSystem,MinTag,MaxTag,EnterLe monMinHP,EnterLemonMaxHP,LemonTime,LeaveLemonMinHP,LeaveLemonMaxHP,NeedShowEvEDmg, NeedHidePVEDmg,UseCombatNPCAtkModify
60260,60260,尾晶蝎,,1,0|1,,Em026,EmCommon,Em026,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,GoDown,,,3,1427,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60261,60261,灰晶蝎,,1,0|1,,Em026_u01,EmCommon,Em026_u01,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,GoDown,,,3,1427,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60262,60260,奇烈尾晶蝎,,1,0|1,,Em026_u02,EmCommon,Em026_u02,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,GoDown,,,3,1427,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60266,,奇烈尾晶蝎喷射晶体,,2,0,,Em026_u02_Crystal,EmCommon,Em026_u02_Crystal,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,1,
60267,,奇烈尾晶蝎晶体炸弹,,2,0|1,,Em026_u02_Bomb,EmCommon,Em026_u02_Bomb,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,Run|GoDown,,,3,,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60268,,灰晶蝎晶体炸弹,,2,0|1,,Em026_u01_Bomb,EmCommon,Em026_u01_Bomb,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,Run|GoDown,,,3,,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60269,,尾晶蝎晶体炸弹,,2,0|1,,Em026_Bomb,EmCommon,Em026_Bomb,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,Run|GoDown,,,3,,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,120,100,0.1,1.15,1.2,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60270,60270,吞龙,,1,0|2,,Em027,EmCommon,Em027,1,,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run|Fly,1,,4,1839,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,100,100,0.08,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60272,60270,吞龙,60270,1,0|2,,Em027_u02,EmCommon,Em027_u02,1,,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run|Fly,1,,4,1839,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,100,100,0.08,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60276,,吞龙飞肉一,,2,0,,Em027_Meat01,EmCommon,Em027_Meat01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60277,,吞龙飞肉二,,2,0,,Em027_Meat02,EmCommon,Em027_Meat02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60278,,吞龙飞肉三,,2,0,,Em027_Meat03,EmCommon,Em027_Meat03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60279,,吞龙飞肉四,,2,0,,Em027_Meat04,EmCommon,Em027_Meat04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60280,60280,轰龙,,1,0|2,,Em028,EmCommon,Em028,1,,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1839,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,100,100,0.08,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60281,60281,炎轰龙,,1,0|2,,Em028_u01,EmCommon,Em028_u01,1,,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1839,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,100,100,0.08,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60282,60280,轰龙,,1,0|2,,Em028_YuKiYaMa,EmCommon,Em028_YuKiYaMa,1,,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1839,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,100,100,0.08,1.3,1.25,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60284,60284,轰龙,60280,1,0|2,,Em028_ex01,EmCommon,Em028_ex01,1,,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1839,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,100,100,0.08,1.4,1.45,1.2,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60285,60280,奇烈轰龙,,1,0|2,,Em028_u02,EmCommon,Em028_u02,1,,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1839,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,100,100,0.08,1.2,1.25,1.2,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60290,60290,熔岩龙,,1,0,,Em029,EmCommon,Em029,6,0,SandDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,SandDragonCatchCamera,SandDragonCatchCameraPoint,GoDown,,,3,2223,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.25,1.3,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60300,60300,角龙,,1,0|2,,Em030,EmCommon,Em030,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,1,,4,2193,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,150,100,0.07,1.3,1.35,1,240,80,3,1,,"0,0,0",0,0,7,7,10,10,3000000,100,100,,,
60301,60301,黑角龙,,1,0|2,,Em030_u01,EmCommon,Em030_u01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,1,,4,2193,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,150,100,0.05,1.35,1.4,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60302,60301,奇烈黑角龙,,1,0|2,,Em030_u02,EmCommon,Em030_u02,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,1,,4,2193,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,150,100,0.03,1.4,1.45,1.2,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60310,60310,钢龙,,1,0|2,,Em031,EmCommon,Em031,5,0,LegendDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1585,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,180,100,0.1,1.15,1.2,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60311,60311,锈钢龙,,1,0|2,,Em031_u01,EmCommon,Em031_u01,5,0,LegendDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1585,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.1,1.15,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60316,,锈钢龙分裂龙卷,,2,0,,Em031_u01_StormWindS,EmCommon,Em031_u01_StormWindS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,180,100,0.1,1.25,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60317,,锈钢龙白龙卷,,2,0,,Em031_u01_WindL,EmCommon,Em031_u01_WindL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,180,100,0.1,1.25,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60318,,锈钢龙黑龙卷小,,2,0,,Em031_u01_BlackWindS,EmCommon,Em031_u01_BlackWindS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,180,100,0.1,1.25,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60319,,锈钢龙黑龙卷大,,2,0,,Em031_u01_BlackWindL,EmCommon,Em031_u01_BlackWindL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,180,100,0.1,1.25,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60330,60330,霞龙,,1,0|2,,Em033,EmCommon,Em033,5,0,em033,TagPoint4,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1744,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,180,100,0.1,1.25,1.2,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60336,,疲劳球,,2,0,,Em033_TiredBall,EmCommon,Em033_TiredBall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,180,100,0.1,1.35,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60337,,酸性球,,2,0,,Em033_DPoisonBall,EmCommon,Em033_DPoisonBall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,180,100,0.1,1.35,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60338,,大毒液球,,2,0,,Em033_360PoisonBall,EmCommon,Em033_360PoisonBall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,180,100,0.1,1.35,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60339,,毒液球,,2,0,,Em033_PoisonBall,EmCommon,Em033_PoisonBall,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,180,100,0.1,1.35,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60340,60340,雄响狼,,1,0,,Em034,EmCommon,Em034,2,0,em_034,TagPoint15,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Fly|Run,,,3,1077,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.1,1.15,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60341,60341,雌响狼,,1,0,,Em034_u01,EmCommon,Em034_u01,2,0,em_034,TagPoint15,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Fly|Run,,,3,1077,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.1,1.15,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60350,60350,麒麟,,1,0,,Em035,EmCommon,Em035,5,0,SpeedDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,SpeedDragonCatchCamera,SpeedDragonCatchCameraPoint,Run,1,,1.2,587,,,Idle,4000,,1,,,,,,,,,,,,,,,,,,1,,,100,,180,100,0.1,1.15,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60360,60360,棘龙,,1,0,,Em036,EmCommon,Em036,1,0,em_036,TagPoint16,,MHFC_CameraPoint,em_036_xj,TagPoint17,Fly,,,4,1634,30,,Idle,2600,,1,,,,,,,,,,,,,,,,,,2,,,100,,180,100,0.1,1.1,1.15,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60361,60361,棘茶龙,,1,0,,Em036_u01,EmCommon,Em036_u01,1,0,em_036,TagPoint16,,MHFC_CameraPoint,em_036_xj,TagPoint17,Fly,,,4,1634,30,,Idle,2600,,1,,,,,,,,,,,,,,,,,,2,,,100,,180,100,0.1,1.1,1.15,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60370,60370,浮岳龙,,1,0|2,,Em037,EmCommon,Em037,5,0,Em037DeathCamera,TagPoint5,,MHFC_CameraPoint,HugeDragonCatchCamera,HugeDragonCatchCameraPoint,Fly,,,15,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.05,1.1,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60371,60371,浮岳龙触手,,2,0,,Em037_Arm,EmCommon,Em037_Arm,5,0,HugeDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,HugeDragonCatchCamera,HugeDragonCatchCameraPoint,Fly,,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.05,1.1,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60379,,浮岳龙石块溅射物,60185,2,0,,Em037_Stone,EmCommon,Em037_Stone,0,,,,,,,TeethBeastCatchCameraPoint,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60380,60380,炎妃龙,,1,0|2,,Em038,EmCommon,Em038,5,0,LegendDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1585,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,180,100,0.1,1.15,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60389,,炎妃龙粉尘,,2,0,,Em038_Dust,EmCommon,Em038_Dust,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,1,
60390,60390,铠龙,,1,0|2,,Em039,EmCommon,Em039,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,4,2310,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.25,1.1,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60391,60391,黑铠龙,,1,0|2,,Em039_u01,EmCommon,Em039_u01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Run,,,4,2430,15,,,,,1,,,,,,,,,,,,,,,,,,2,,,100,,120,100,0.1,1.25,1.3,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60400,60400,炎王龙,,1,0|2,,Em040,EmCommon,Em040,5,0,LegendDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1585,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,180,100,0.1,1.15,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60409,,炎王龙粉尘,,2,0,,Em040_Dust,EmCommon,Em040_Dust,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,120,100,0.1,1.15,1.2,0.85,240,80,3,1,,"0,0,0",0,,,,,,,,,,1,
60410,60410,老山龙,,1,0,,Em041,EmCommon,Em041,5,0,HugeDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,HugeDragonCatchCamera,HugeDragonCatchCameraPoint,Run,1,,8,1585,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,180,100,0.1,1.15,1.2,0.95,240,80,3,1,AL01,"0,0,-3",0,,,,,,,,,,,
60420,60420,金狮子,,1,0,,Em042,EmCommon,Em042,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Fly|Run,,,3,1008,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,200,100,0.05,1.13,1.18,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60421,60421,激昂金狮子,60420,1,0,,Em042_u01,EmCommon,Em042_u01,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Fly|Run,,,3,1008,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,200,100,0.05,1.35,1.4,1.1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60440,60440,舞雷龙,,1,0|2,,Em044,EmCommon,Em044,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.05,1.2,1.25,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60441,60441,冥雷龙,60440,1,0|2,,Em044_u01,EmCommon,Em044_u01,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,2,,,100,,220,100,0.05,1.1,1.2,0.95,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60450,60450,霸龙,60180,1,0,,Em045,EmCommon,Em045,1,0,em045,TagPoint12,,MHFC_CameraPoint,em045,TagPoint12,GoDown,1,,4,3045,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,220,100,0.05,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60459,,霸龙用爆炎,60186,2,0,,Em045_MagmaBlast,EmCommon,Em045_MagmaBlast,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,GoDown,1,,4,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,100,,220,100,0.05,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60460,60460,墨麒麟,,1,0,,Em046,EmCommon,Em046,5,0,SpeedDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,SpeedDragonCatchCamera,SpeedDragonCatchCameraPoint,Run,1,,1.5,775,,,Idle,4000,,1,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.1,1.15,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60470,60470,劫龙,,1,0|1,,Em047,EmCommon,Em047,8,0,em050_RC,TagPoint14,,MHFC_CameraPoint,Em088CatchCamera,TagPoint9,Run,,,3,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,1000,,220,100,0.05,1.2,1.2,1,240,80,3,1,BD03,"0,0,0",0,,,,,,,,,,,
60479,60470,劫龙过年发福版,,1,0|1,,Em047_newyear,EmCommon,Em047_newyear,8,0,em050_RC,TagPoint14,,MHFC_CameraPoint,Em088CatchCamera,TagPoint9,Run,,,3,1736,15,,Idle,4000,,1,,,,,,,,,,,,,,,,,,3,,,1000,,220,100,0.05,1.2,1.2,1,240,80,3,1,BD03,"0,0,0",0,,,,,,,,,,,
60480,60480,剑极狼,,1,0,,Em048,EmCommon,Em048,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Run,,,3,1077,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.08,1.1,1.15,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60481,60481,剑刹狼,,1,0,,Em048_u01,EmCommon,Em048_u01,2,0,TeethBeastDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TeethBeastCatchCamera,TeethBeastCatchCameraPoint,Run,,,3,1100,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,180,100,0.08,1.1,1.15,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60490,60490,电甲虫,,1,2|5,,Em049,EmCommon,Em049,9,0,EM049DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,Em049,TagPoint2,Fly,,,3,1077,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,1,,,100,,150,100,0.08,1.15,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60491,60491,绯甲虫,60490,1,2|5,,Em049_u01,EmCommon,Em049_u01,9,0,EM049DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,Em049,TagPoint2,Fly,,,3,1077,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,1,,,100,,150,100,0.08,1.15,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60497,,绯甲虫浮游炮,,2,0,,Em049_u01_funnel,EmCommon,Em049_u01_funnel,0,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaDeathCamera,TestaCatchCameraPoint,Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60498,,电甲虫负电球,,2,0,,Em049_NegativeBall,EmCommon,Em049_NegativeBall,0,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaDeathCamera,TestaCatchCameraPoint,Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60499,,电甲虫正电球,,2,0,,Em049_PositiveBall,EmCommon,Em049_PositiveBall,0,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaDeathCamera,TestaCatchCameraPoint,Fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,100,,120,100,0.1,1.2,1.25,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60580,60580,冰狐龙,,1,0|2,,Em058,EmCommon,Em058,1,0,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,3,1471,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.08,1.1,1.15,0.9,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60620,60620,蛮龙,,1,0|2,,Em062,EmCommon,Em062,1,0,EM028DeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,3,1986,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.07,1.2,1.15,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60630,60630,狞龙,,1,0,,Em063,EmCommon,Em063,8,0,Em088DeathCamera,TagPoint8,,MHFC_CameraPoint,Em088CatchCamera,TagPoint9,Run,,,4,1845,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,3600,100,0.1,1.05,1.1,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60631,60631,冰狞龙,,1,0,,Em063_u01,EmCommon,Em063_u01,8,0,Em088DeathCamera,TagPoint8,,MHFC_CameraPoint,Em088CatchCamera,TagPoint9,Run,,,4,1845,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,3600,100,0.1,1.1,1.15,1.05,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60639,60630,狞龙,,1,0,,Em063_Child,EmCommon,Em063_Child,8,0,Em088DeathCamera,TagPoint8,,MHFC_CameraPoint,Em088CatchCamera,TagPoint9,Run,,,4,1708,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,3600,100,0.1,1.05,1.1,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60670,60670,多壳蟹,,1,0,,Em067,EmCommon,Em067,4,0,TestaDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,TestaCatchCamera,TestaCatchCameraPoint,GoDown,,,3,897,15,,,,,1,,,,,,,,,,,,,,,,,,3,,,100,,150,100,0.085,1.25,1.2,0.7,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60710,60710,倾雷鸟,,1,0|2,,Em071,EmCommon,Em071,3,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,3,1388,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,90,100,0.05,1.2,1.25,1.05,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
60800,60800,黑穿龙,,1,0|2,,Em080,EmCommon,Em080,1,0,FlyDragonDeathCamera,MHFC_CameraPoint,,MHFC_CameraPoint,FlyDragonCatchCamera,FlyDragonCatchCameraPoint,Fly,,,4,1974,15,,Idle,2600,,1,,,,,,,,,,,,,,,,,,3,,,100,,180,100,0.05,1.15,1.2,1,240,80,3,1,,"0,0,0",0,,,,,,,,,,,
