ID,TagID,Type,TAG,备注,AttackName,AttackInfo,DamageNumberM,PiyoM,StaminaM,BalanceM,Damage_LevelM,Damage_Level_NumberM,Damage_PowerM,Damage_Dir_useM,Damage_DirM,Fire_AtkM,Water_AtkM,Dragon_AtkM,Electric_AtkM,Ice_AtkM,CutM,Cut_ValueM,HanmmerM,Hammer_ValueM,ShootM,Shoot_ValueM,HitTypeM,HitType_ValueM,ScarM,BuffMID1,BuffMID2,StateBuffM,SpecAttackM1,SpecValueM1,SpecAttackM2,SpecValueM2,SpecAttackM3,SpecValueM3,DamageNumberP,PiyoP,StaminaP,Damage_LevelP,Damage_LevelFriendP,Damage_Level_NumberP,Damage_PowerP,Check_Enhance_Defense,Attack_LevelFriendP,Attack_LevelP,Damage_Dir_useP,Damage_DirP,Fire_AtkP,Water_AtkP,Dragon_AtkP,Electric_AtkP,Ice_AtkP,CutP,Cut_ValueP,HanmmerP,Hammer_ValueP,ShootP,Shoot_ValueP,HitTypeP,IgnoreDefense,HitType_ValueP,HitType_Friend,ScarP,BuffPID1,BuffPID2,BuffAsyncP,StateBuffP,SpecAttackP1,SpecValueP1,SpecAttackP2,SpecValueP2,SpecAttackP3,SpecValueP3,IgnoreDefenceDirCheck
21607,,2,0,倾雷鸟龙车雷击闪电,Em071_DragonDashThunder,,0.015,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.15,25,0,10,,0,50,,,10,2,"0,0,0",0,0,0,0.3,0,0,0,0,0,0,0,0,,,,0,19182,0,,,,,,,,,
21608,,2,0,倾雷鸟蹦跶爆炸,Em071_Attack_JumpTurnBoom,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,25,0,11,,0,45,,,11,2,"0,0,0",0,0,0,0.25,0,0,0,0,0,0,0,0,,,,0,19181,0,,,,,,,,,
21609,,2,0,倾雷鸟啄击,Em071_Attack_Peck,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,30,0,9,,0,30,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,,,,
21610,,2,0,倾雷鸟转圈,Em071_Attack_RunCircle,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.35,20,0,10,,0,35,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,,,,
21611,,2,0,倾雷鸟滑地爆炸,Em071_Attack_ShovelBoom,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,30,0,11,,0,55,,,11,2,"0,0,0",0,0,0,0.2,0,0,0,0,0,0,0,0,,,,0,19181,0,,,,,,,,,
21612,,2,0,倾雷鸟甩尾,Em071_Attack_SweepTail,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,35,0,9,,0,30,,,9,1,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,,,,
21613,,2,0,倾雷鸟三连跳,Em071_Attack_ThreeJump,,0.025,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,35,0,10,,0,25,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,,,,,,,,,
21614,,2,0,倾雷鸟三连跳落地爆炸,Em071_Attack_ThreeJumpBoom,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,40,0,11,,0,45,,,11,2,"0,0,0",0,0,0,0.2,0,0,0,0,0,0,0,0,,,,0,19181,0,,,,,,,,,
21615,,2,0,倾雷鸟三段跳跃小爆炸,Em071_Attack_ThreeThunderLittleBoom,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,35,0,10,,0,35,,,10,2,"0,0,0",0,0,0,0.15,0,0,0,0,0,0,0,0,,,,0,19181,0,,,,,,,,,
21616,,2,0,倾雷鸟三段跳跃大爆炸,Em071_Attack_ThreeThunderLargeBoom,,0.015,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.15,25,0,11,,0,45,,,11,2,"0,0,0",0,0,0,0.25,0,0,0,0,0,0,0,0,,,,0,19181,0,,,,,,,,,
21617,,2,0,倾雷鸟头部爆炸,Em071_Shield,,0.01,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.1,40,0,10,,0,40,,,10,2,"0,0,0",0,0,0,0.2,0,0,0,0,0,0,0,0,,,,0,19181,0,,,,,,,,,
21625,,2,0,茶棘龙小蹭伤20,Em036_u01_LittleHurt,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,10,0,3,,0,15,,,3,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21626,,2,0,茶棘龙龙大蹭伤30,Em036_u01_LargeHurt,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,20,0,6,,0,20,,,6,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21627,,2,0,茶棘龙咬击35,Em036_u01_Bite,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.35,25,0,9,,0,35,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,,,,,,,,
21628,,2,0,茶棘龙咬击毒雾40,Em036_u01_BiteFog,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,30,0,9,,0,35,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,,,,,,,,
21629,,2,0,茶棘龙铁山靠45,Em036_u01_BodyRush,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,30,0,10,,0,30,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21630,,2,0,茶棘龙龙车55,Em036_u01_DragonDash,,0.055,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.55,35,0,11,,0,40,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,,,,,,,,
21631,,2,0,茶棘龙慵懒攻击15,Em036_u01_LazyAttack,,0.015,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.15,10,0,4,,0,15,,,4,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21632,,2,0,茶棘龙慵懒攻击带毒15,Em036_u01_LazyAttackPoison,,0.015,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.15,10,0,4,,0,15,,,4,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,,,,,,,,
21633,,2,0,茶棘龙慵懒风压,Em036_u01_LazyWind,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,70021,,,,,,,,0,15,0,0,,0,0,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,60001,,,,,,,
21634,,2,0,茶棘龙慵懒风压带毒,Em036_u01_LazyPoison,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,70021,,,,,,,,0,15,0,0,,0,0,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,60001,,,,,,,
21635,,2,0,茶棘龙低吼,Em036_u01_LowHowl,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,70024,,,,,,,,0,20,0,0,,0,0,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,60004,,,,,,,
21636,,2,0,茶棘龙挑击40,Em036_u01_PickUp,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,25,0,11,,0,30,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21637,,2,0,茶棘龙挑击蹭伤20,Em036_u01_PickUpLow,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,25,0,7,,0,15,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21638,,2,0,茶棘龙毒雾50,Em036_u01_Fog,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.35,30,0,11,,0,35,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,,,,,,,,
21639,,2,0,茶棘龙睡觉攻击18,Em036_u01_SleepAttack,,0.018,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.18,15,0,3,,0,15,,,3,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21640,,2,0,茶棘龙睡觉带毒18,Em036_u01_SleepAttackPoison,,0.018,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.18,15,0,3,,0,15,,,3,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,,,,,,,,
21641,,2,0,茶棘龙甩尾45,Em036_u01_SweepTail,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,25,0,10,,0,40,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21642,,2,0,茶棘龙三连40,Em036_u01_ThreeWings,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,30,0,11,,0,35,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21643,,2,0,茶棘龙三连蹭伤25,Em036_u01_ThreeWingsLow,,0.025,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,30,0,7,,0,20,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21644,,2,0,茶棘龙风压,Em036_u01_Wind,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,70021,,,,,,,,0,10,0,0,,0,0,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,60001,,,,,,,
21645,,2,0,茶棘龙高吼,Em036_u01_LargeHowl,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,70024,,,,,,,,0,20,0,0,,0,0,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,60012,,,,,,,
21646,,2,0,小毒球伤害30,Em036_u01_LittleBall,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.15,25,0,9,,0,30,,,9,2,"0,0,0",0.15,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,19227,,,,,,,,,
21647,,2,0,大毒球伤害40,Em036_u01_BigBall,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.2,35,0,11,,0,40,,,11,2,"0,0,0",0.2,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,19227,,,,,,,,,
21648,,2,0,大毒球爆炸40,Em036_u01_BigBallBoom,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.15,30,0,12,,0,50,,,12,2,"0,0,0",0.25,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,19227,,,,,,,,,
21649,,2,0,大毒球大爆炸48,Em036_u01_BigBallBoomMore,,0.048,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.24,35,0,12,,0,55,,,12,2,"0,0,0",0.24,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,19227,,,,,,,,,
21650,,2,0,茶棘龙挑击头部带毒40,Em036_u01_PickUpPoison,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,25,0,11,,0,30,,,12,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,,,,,,,,
21651,,2,0,茶棘龙铁山靠45挑飞,Em036_u01_BodyRushUp,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,30,0,13,,0,30,,,13,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21652,,2,0,茶棘龙慵懒甩尾25,Em036_u01_LazyTailAttack,,0.025,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,10,0,9,,0,15,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21653,,2,0,茶棘龙慵懒甩尾带毒25,Em036_u01_LazyTailAttackPoison,,0.025,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.25,10,0,9,,0,15,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,,,,,,,,
21654,,2,0,茶棘龙核弹伤害85,Em036_u01_Nbomb,,0.085,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.55,35,0,13,,0,200,,,13,2,"0,0,0",0.3,0,0,0,0,0,0,0,0,0,0,0,1,,,0,10000,19227,,,,,,,,,
21655,,2,0,蓄力环形毒火球伤害70,Em036_u01_RingBall,,0.07,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.45,35,0,11,,0,200,,,11,2,"0,0,0",0.25,0,0,0,0,0,0,0,0,0,0,0,1,,,0,10000,19227,,,,,,,,,
21656,,2,0,蓄力环形毒火球自爆70,Em036_u01_RingBallboom,,0.07,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.3,35,0,11,,0,200,,,11,2,"0,0,0",0.4,0,0,0,0,0,0,0,0,0,0,0,1,,,0,10000,19227,,,,,,,,,
21657,,2,0,茶棘龙蓄力角攻击90,Em036_u01_SwirlingStrikeH,,0.09,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.9,35,0,12,,0,200,,,12,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,10000,19227,,,,,,,,,
21658,,2,0,茶棘龙蓄力尾攻击80,Em036_u01_SwirlingStrikeB,,0.08,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.8,35,0,12,,0,200,,,12,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,10000,19227,,,,,,,,,
21659,,2,0,茶棘龙蓄力躯干攻击65,Em036_u01_SwirlingStrikeT,,0.065,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.65,35,0,11,,0,200,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,10000,19227,,,,,,,,,
21660,,2,0,茶棘龙蓄力双翼攻击70,Em036_u01_SwirlingStrikeW,,0.07,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.7,35,0,11,,0,200,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,10000,19227,,,,,,,,,
21661,,2,0,茶棘龙三连40带毒,Em036_u01_ThreeWingsPoison,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.45,30,0,11,,0,35,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,,,,,,,,
21662,,2,0,茶棘龙三连蹭伤25带毒,Em036_u01_ThreeWingsLowPoison,,0.025,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.25,30,0,7,,0,20,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,10000,,,,,,,,,,
21663,,2,0,茶棘龙超级核弹伤害95,Em036_u01_SuperNbomb,,0.095,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,12232,,,,,,,,,0.65,45,0,13,,0,200,,,13,2,"0,0,0",0.3,0,0,0,0,0,0,0,0,0,0,0,1,,,0,10000,19227,,,,,,,,,
21666,,2,0,黑穿龙小蹭伤20,Em080_LittleHurt,,0.02,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,5,0,4,,0,20,,,4,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21667,,2,0,黑穿龙龙大蹭伤30,Em080_LargeHurt,,0.03,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,10,0,5,,0,30,,,5,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21668,,2,0,黑穿龙空中嘴炮60（龙、冰异常）,Em080_AirShoot,,0.06,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,35,0,12,,0,70,,,12,2,"0,0,0",0,0,0.2,0,0.2,0,0,0,0,0,0,0,1,,,0,19183,19185,,,,,,,,,
21669,,2,0,黑穿龙空中尾砸45,Em080_AirTailAttack,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,20,0,8,,0,45,,,8,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21670,,2,0,黑穿龙空中尾砸爆炸50（龙异常）,Em080_AirTailAttackBoom,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,10,0,10,,0,50,,,10,2,"0,0,0",0,0,0.2,0,0.1,0,0,0,0,0,0,0,,,,0,19183,,,,,,,,,,
21671,,2,0,黑穿龙空中背砸50,Em080_BackAttack,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.5,15,0,9,,0,45,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,60032,,,,,,,
21672,,2,0,黑穿龙空中背砸落地60,Em080_BackAttackDown,,0.06,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,30,0,8,,0,50,,,8,2,"0,0,0",0,0,0.3,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21673,,2,0,黑穿龙空中背砸地震,Em080_BackAttackShake,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,70023,,,,,,,,0,10,0,0,,0,0,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,60003,,,,,,,
21674,,2,0,黑穿龙空中背砸接翻身压50,Em080_BackAttackTurnOver,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.5,15,0,8,,0,50,,,8,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21675,,2,0,黑穿龙地面小咬击35,Em080_LittleBite,,0.035,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.35,5,0,6,,0,35,,,6,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21676,,2,0,黑穿龙地面大咬击40,Em080_LargeBite,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,10,0,7,,0,40,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21677,,2,0,黑穿龙铁山靠50,Em080_BodyRush,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.5,25,0,10,,0,50,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21678,,2,0,黑穿龙铁山靠接转身扫尾40,Em080_BodyRushTurn,,0.04,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.4,15,0,7,,0,40,,,7,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21679,,2,0,黑穿龙大跳突进46,Em080_DashFront,,0.046,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.46,30,0,11,,0,55,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21680,,2,0,黑穿龙跑步突进45,Em080_DashShoot,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,25,0,9,,0,45,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21681,,2,0,黑穿龙跑步突进转身50,Em080_DashShootTurn,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.5,15,0,10,,0,40,,,10,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21682,,2,0,黑穿龙喷吐冰球65（冰异常）,Em080_IceBall,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,30,0,9,,0,45,,,9,2,"0,0,0",0,0,0,0,0.25,0,0,0,0,0,0,0,,,,0,19185,19233,,,,,,,,,
21683,,2,0,黑穿龙喷吐冰球爆炸65（冰异常）,Em080_IceBallBoom,,0.065,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,15,0,10,,0,45,,,10,2,"0,0,0",0,0,0.2,0,0.25,0,0,0,0,0,0,0,,,,0,19185,19233,,,,,,,,,
21684,,2,0,黑穿龙龙车46,Em080_DragonDash,,0.046,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.46,30,0,11,,0,55,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21685,,2,0,黑穿龙贴地旋风45（冰异常）,Em080_EarthWave,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.15,15,0,9,,0,45,,,9,2,"0,0,0",0,0,0.15,0,0.15,0,0,0,0,0,0,0,,,,0,19185,10023,,,,,,,,,
21686,,2,0,黑穿龙头锥砸地55（龙异常）,Em080_EarthHead,,0.055,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.3,20,0,11,,0,55,,,11,2,"0,0,0",0,0,0.25,0,0,0,0,0,0,0,0,0,,,,0,19183,,,,,,,,,,
21687,,2,0,黑穿龙头锥砸地挑地爆炸50（龙异常）,Em080_EarthHeadBoom,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,15,0,10,,0,50,,,10,2,"0,0,0",0,0,0.2,0,0.1,0,0,0,0,0,0,0,,,,0,19183,,,,,,,,,,
21688,,2,0,黑穿龙旋风攻击60,Em080_WindFront,,0.06,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,25,0,13,,0,60,,,13,2,"0,0,0",0,0,0.35,0,0,0,0,0,0,0,0,0,,,,0,10015,,,,,,,,,,
21689,,2,0,黑穿龙旋风攻击45D3,Em080_WindFrontD3,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.25,25,0,13,,0,30,,,13,2,"0,0,0",0,0,0.2,0,0,0,0,0,0,0,0,0,,,,0,19121,19234,1,,,,,,,,
21690,,2,0,黑穿龙反击高吼,Em080_HurtHow,,0,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,70024,,,,,,,,0,0,0,0,,0,0,,,0,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,60012,,,,,,,
21691,,2,0,黑穿龙反击转圈55,Em080_HurtTail,,0.055,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.55,20,0,11,,0,55,,,11,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21692,,2,0,黑穿龙连击用铁山靠45,Em080_LinkBodyRush,,0.045,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.45,20,0,9,,0,45,,,9,2,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
21693,,2,0,黑穿龙背向尾砸50,Em080_TailAttack,,0.05,0,0,0,0,0,0,0,"0,0,0",0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,0.2,25,0,11,,0,50,,,11,2,"0,0,0",0,0,0.2,0,0.1,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,
