MonsterID,PartID,StateID,BreakLevel,DefenceLevel,Faint,Cut,Hammer,Shoot,Fire,Water,Electric,Ice,Dragon
60160,Wings,Normal,0,0,0,0.4,0.5,0.35,0,0.1,0.1,0.15,0.05
60170,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60170,Head,Normal,0,0,1,0.7,0.8,0.6,0.25,0,0.1,0.1,0.1
60170,LeftLeg,Normal,0,0,0,0.45,0.4,0.45,0.2,0,0.1,0.1,0.1
60170,LeftHand,Normal,0,0,0,0.45,0.4,0.45,0.2,0,0.1,0.1,0.1
60170,RightLeg,Normal,0,0,0,0.45,0.4,0.45,0.2,0,0.1,0.1,0.1
60170,RightHand,Normal,0,0,0,0.45,0.4,0.45,0.2,0,0.1,0.1,0.1
60170,Body,Normal,0,0,0,0.4,0.4,0.4,0.15,0,0.1,0.1,0.1
60170,Tail,Normal,0,0,0,0.4,0.3,0.15,0.15,0,0.1,0.1,0.1
60171,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60171,Head,Normal,0,0,1,0.5,0.6,0.4,0,0.25,0.1,0.15,0.1
60171,LeftLeg,Normal,0,0,0,0.3,0.3,0.35,0,0.1,0.1,0.1,0.1
60171,LeftHand,Normal,0,0,0,0.45,0.45,0.3,0,0.15,0.1,0.1,0.1
60171,RightLeg,Normal,0,0,0,0.3,0.3,0.35,0,0.1,0.1,0.1,0.1
60171,RightHand,Normal,0,0,0,0.45,0.45,0.3,0,0.15,0.1,0.1,0.1
60171,LeftArm,Normal,0,0,0,0.4,0.4,0.3,0,0.15,0.1,0.1,0.1
60171,RightArm,Normal,0,0,0,0.4,0.4,0.3,0,0.15,0.1,0.1,0.1
60171,Body,Normal,0,0,0,0.4,0.4,0.4,0,0.15,0.1,0.1,0.1
60171,Tail,Normal,0,0,0,0.35,0.25,0.1,0,0.15,0.1,0.1,0.1
60172,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60172,Body,Normal,0,0,0,0.45,0.8,0.4,0.75,0,0.25,0.1,0.1
60172,Tail,Normal,0,0,0,0.3,0.4,0.3,0.6,0,0.25,0.1,0.1
60172,Head,Normal,0,0,1,0.25,0.4,0.3,0.6,0,0.25,0.1,0.1
60172,LeftLeg,Normal,0,0,0,0.3,0.4,0.3,0.6,0,0.25,0.1,0.1
60172,LeftHand,Normal,0,0,0,0.25,0.4,0.3,0.6,0,0.25,0.1,0.1
60172,RightLeg,Normal,0,0,0,0.3,0.4,0.25,0.45,0,0.25,0.1,0.1
60172,RightHand,Normal,0,0,0,0.35,0.3,0.12,0.45,0,0.25,0.1,0.1
60180,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60180,Head,Normal,0,0,0,0.3,0.3,0.23,0.05,0.25,0.05,0.05,0.4
60180,LeftBody,Normal,0,0,0,0.28,0.28,0.15,0.05,0.15,0.05,0.05,0.3
60180,RightBody,Normal,0,0,0,0.28,0.28,0.15,0.05,0.15,0.05,0.05,0.3
60180,LeftHand,Normal,0,0,0,0.26,0.26,0.2,0.05,0.15,0.05,0.05,0.3
60180,RightHand,Normal,0,0,0,0.26,0.26,0.2,0.05,0.15,0.05,0.05,0.3
60180,LeftLeg,Normal,0,0,0,0.26,0.26,0.25,0.05,0.15,0.05,0.05,0.3
60180,RightLeg,Normal,0,0,0,0.26,0.26,0.25,0.05,0.15,0.05,0.05,0.3
60180,Back,Normal,0,0,0,0.3,0.3,0.2,0.05,0.1,0.05,0.05,0.25
60180,Abdomen,Normal,0,0,0,0.35,0.35,0.25,0.05,0.2,0.05,0.05,0.35
60180,Tail,Normal,0,0,0,0.26,0.26,0.15,0.05,0.2,0.05,0.05,0.35
60181,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60181,Head,Normal,0,0,0,0.4,0.6,0.3,0,0.3,0,0.3,0.25
60181,LeftBody,Normal,0,0,0,0.3,0.3,0.45,0,0.1,0,0.2,0.3
60181,RightBody,Normal,0,0,0,0.3,0.3,0.45,0,0.1,0,0.2,0.3
60181,LeftHand,Normal,0,0,0,0.4,0.4,0.3,0,0.15,0,0.15,0.15
60181,RightHand,Normal,0,0,0,0.4,0.4,0.3,0,0.15,0,0.15,0.15
60181,LeftLeg,Normal,0,0,0,0.4,0.4,0.3,0,0.15,0,0.15,0.15
60181,RightLeg,Normal,0,0,0,0.4,0.4,0.3,0,0.15,0,0.15,0.15
60181,Back,Normal,0,0,0,0.2,0.5,0.4,0,0.2,0,0.3,0.1
60181,Abdomen,Normal,0,0,0,0.6,0.3,0.4,0,0.3,0,0.25,0.2
60181,Tail,Normal,0,0,0,0.5,0.4,0.35,0,0.15,0,0.2,0.1
60181,Head,P2Fall,0,0,0,0.8,1.8,0.45,0,0.75,0,0.75,0.5
60181,LeftBody,P2Fall,0,0,0,0.6,0.6,0.9,0,0.2,0,0.4,0.75
60181,RightBody,P2Fall,0,0,0,0.6,0.6,0.9,0,0.2,0,0.4,0.75
60181,LeftHand,P2Fall,0,0,0,0.8,0.8,0.45,0,0.3,0,0.3,0.3
60181,RightHand,P2Fall,0,0,0,0.8,0.8,0.45,0,0.3,0,0.3,0.3
60181,LeftLeg,P2Fall,0,0,0,0.8,0.8,0.45,0,0.3,0,0.3,0.3
60181,RightLeg,P2Fall,0,0,0,0.8,0.8,0.45,0,0.3,0,0.3,0.3
60181,Back,P2Fall,0,0,0,0.4,1.5,0.8,0,0.4,0,0.75,0.2
60181,Abdomen,P2Fall,0,0,0,1.8,0.6,0.8,0,0.75,0,0.5,0.4
60181,Tail,P2Fall,0,0,0,1.5,0.8,0.6,0,0.3,0,0.4,0.2
60189,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60189,Body,Normal,0,0,0.8,0.4,0.5,0.3,0.15,0.05,0.15,0.05,0
60190,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60190,Head,Normal,0,0,1,0.4,0.4,0.4,0,0.3,0,0.1,0.05
60190,Back,Normal,0,0,0,0.1,0.1,0.1,0.05,0.7,0.05,0.15,0.15
60190,Body,Normal,0,0,0,0.26,0.26,0.6,0.15,0.4,0.15,0.3,0.3
60190,LeftLeg,Normal,0,0,0,0.35,0.35,0.35,0,0.3,0,0.1,0.05
60190,RightLeg,Normal,0,0,0,0.35,0.35,0.35,0,0.3,0,0.1,0.05
60190,LeftWing,Normal,0,0,0,0.35,0.35,0.1,0,0.2,0,0.1,0.05
60190,RightWing,Normal,0,0,0,0.35,0.35,0.1,0,0.2,0,0.1,0.05
60190,Face,Normal,0,0,1,0.85,0.8,0.6,0,0.2,0,0.1,0.05
60190,Chest,Normal,0,0,0,0.35,0.35,0.6,0.15,0.4,0.15,0.3,0.3
60190,Tail,Normal,0,0,0,0.4,0.2,0.1,0.05,0.3,0.05,0.2,0.15
60191,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60191,Head,Normal,0,0,1,0.4,0.4,0.4,0,0.3,0,0.1,0.05
60191,Back,Normal,0,0,0,0.1,0.1,0.1,0.05,0.7,0.05,0.15,0.15
60191,Body,Normal,0,0,0,0.26,0.26,0.6,0.15,0.4,0.15,0.3,0.3
60191,LeftLeg,Normal,0,0,0,0.26,0.26,0.35,0,0.3,0,0.1,0.05
60191,RightLeg,Normal,0,0,0,0.26,0.26,0.35,0,0.3,0,0.1,0.05
60191,LeftWing,Normal,0,0,0,0.26,0.35,0.1,0,0.2,0,0.1,0.05
60191,RightWing,Normal,0,0,0,0.26,0.35,0.1,0,0.2,0,0.1,0.05
60191,Face,Normal,0,0,1,0.85,0.8,0.6,0,0.2,0,0.1,0.05
60191,Chest,Normal,0,0,0,0.26,0.26,0.6,0.15,0.4,0.15,0.3,0.3
60191,Tail,Normal,0,0,0,0.4,0.2,0.1,0.05,0.3,0.2,0.05,0.15
60192,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60192,Back,Normal,0,0,0,0.1,0.1,0.1,0.05,0.8,0.05,0.15,0.15
60192,Body,Normal,0,0,0,0.26,0.26,0.6,0.15,0.6,0.15,0.5,0.5
60192,Head,Normal,0,0,1,0.4,0.4,0.4,0,0.5,0,0.1,0.05
60192,LeftLeg,Normal,0,0,0,0.35,0.35,0.35,0,0.3,0,0.1,0.05
60192,RightLeg,Normal,0,0,0,0.35,0.35,0.35,0,0.3,0,0.1,0.05
60192,LeftWing,Normal,0,0,0,0.35,0.35,0.1,0,0.4,0,0.1,0.05
60192,RightWing,Normal,0,0,0,0.35,0.35,0.1,0,0.4,0,0.1,0.05
60192,Face,Normal,0,0,1,0.65,0.6,0.6,0,0.4,0,0.1,0.05
60192,Chest,Normal,0,0,0,0.35,0.35,0.6,0.15,0.6,0.15,0.5,0.5
60192,Tail,Normal,0,0,0,0.4,0.2,0.1,0.05,0.5,0.05,0.4,0.15
60200,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60200,Head,Normal,0,0,1,0.35,0.35,0.4,0.05,0,0.2,0.3,0
60200,Neck,Normal,0,0,0,0.5,0.8,0.8,0.1,0,0.3,0.2,0
60200,Body,Normal,0,0,0,0.5,0.45,0.5,0.05,0,0.3,0.2,0
60200,Tail,Normal,0,0,0,0.9,0.6,0.9,0.1,0,0.25,0.2,0
60200,LeftWing,Normal,0,0,0,0.8,0.5,0.6,0.1,0,0.3,0.2,0
60200,RightWing,Normal,0,0,0,0.8,0.5,0.6,0.1,0,0.3,0.2,0
60200,LeftLeg,Normal,0,0,0,0.4,0.5,0.5,0.2,0,0.25,0.5,0
60200,RightLeg,Normal,0,0,0,0.4,0.5,0.5,0.2,0,0.25,0.5,0
60201,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60201,Head,Normal,0,0,1,0.26,0.25,0.26,0.05,0,0.2,0.3,0
60201,Neck,Normal,0,0,0,0.45,0.65,0.65,0.1,0,0.3,0.2,0
60201,Body,Normal,0,0,0,0.5,0.45,0.5,0.05,0,0.3,0.2,0
60201,Tail,Normal,0,0,0,0.8,0.6,0.6,0.1,0,0.25,0.2,0
60201,LeftWing,Normal,0,0,0,0.6,0.5,0.6,0.1,0,0.3,0.2,0
60201,RightWing,Normal,0,0,0,0.6,0.5,0.6,0.1,0,0.3,0.2,0
60201,Wings,Normal,0,0,0,0.26,0.35,0.45,0,0.1,0.2,0.3,0.1
60201,LeftLeg,Normal,0,0,0,0.4,0.45,0.35,0.2,0,0.25,0.5,0
60201,RightLeg,Normal,0,0,0,0.4,0.45,0.35,0.2,0,0.25,0.5,0
60202,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60202,Head,Normal,0,0,1,0.25,0.2,0.3,0.05,0,0.2,0.3,0
60202,Neck,Normal,0,0,0,0.4,0.6,0.5,0.1,0,0.3,0.2,0
60202,Body,Normal,0,0,0,0.4,0.35,0.4,0.05,0,0.3,0.2,0
60202,Tail,Normal,0,0,0,0.6,0.4,0.55,0.1,0,0.25,0.2,0
60202,LeftWing,Normal,0,0,0,0.4,0.35,0.4,0.1,0,0.3,0.2,0
60202,RightWing,Normal,0,0,0,0.4,0.35,0.4,0.1,0,0.3,0.2,0
60202,LeftLeg,Normal,0,0,0,0.3,0.35,0.3,0.2,0,0.25,0.5,0
60202,RightLeg,Normal,0,0,0,0.3,0.35,0.3,0.2,0,0.25,0.5,0
60203,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60203,Head,Normal,0,0,1,0.35,0.25,0.25,0.05,0,0.2,0.9,0
60203,Neck,Normal,0,0,0,0.5,0.4,0.4,0.1,0,0.3,0.6,0
60203,Body,Normal,0,0,0,0.5,0.3,0.35,0.05,0,0.3,0.6,0
60203,Tail,Normal,0,0,0,0.9,0.4,0.3,0.1,0,0.25,0.8,0
60203,LeftWing,Normal,0,0,0,0.8,0.35,0.4,0.1,0,0.3,0.6,0
60203,RightWing,Normal,0,0,0,0.8,0.35,0.4,0.1,0,0.3,0.6,0
60203,LeftLeg,Normal,0,0,0,0.4,0.3,0.35,0.2,0,0.25,1,0
60203,RightLeg,Normal,0,0,0,0.4,0.3,0.35,0.2,0,0.25,1,0
60210,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60210,Head,Normal,0,0,0.6,0.75,0.75,0.55,0,0.15,0.2,0.15,0.35
60210,Neck,Normal,0,0,0.1,0.3,0.35,0.4,0,0.1,0.15,0.1,0.2
60210,Body,Normal,0,0,0,0.35,0.4,0.4,0,0.05,0.2,0.05,0.1
60210,Tail,Normal,0,0,0,0.3,0.26,0.25,0,0.05,0.1,0.05,0.25
60210,LeftWing,Normal,0,0,0,0.35,0.35,0.25,0,0.1,0.15,0.1,0.2
60210,RightWing,Normal,0,0,0,0.35,0.35,0.25,0,0.1,0.15,0.1,0.2
60210,LeftLeg,Normal,0,0,0,0.35,0.35,0.25,0,0.05,0.1,0.05,0.05
60210,RightLeg,Normal,0,0,0,0.35,0.35,0.25,0,0.05,0.1,0.05,0.05
60211,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60211,Head,Normal,0,0,0.6,0.55,0.5,0.4,0,0.35,0.1,0.1,0.2
60211,Neck,Normal,0,0,0.1,0.45,0.35,0.35,0,0.15,0.1,0.05,0.15
60211,Body,Normal,0,0,0,0.5,0.45,0.4,0,0.15,0.1,0.05,0.05
60211,Tail,Normal,0,0,0,0.26,0.26,0.2,0,0.15,0.05,0.05,0.2
60211,LeftWing,Normal,0,0,0,0.3,0.25,0.3,0,0.15,0.1,0.1,0.15
60211,RightWing,Normal,0,0,0,0.3,0.25,0.3,0,0.15,0.1,0.1,0.15
60211,LeftLeg,Normal,0,0,0,0.35,0.35,0.35,0,0.1,0.05,0.05,0.05
60211,RightLeg,Normal,0,0,0,0.35,0.35,0.35,0,0.1,0.05,0.05,0.05
60212,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60212,Head,Normal,0,0,0.6,0.19,0.19,0.15,0,0.2,0.3,0.1,0
60212,Neck,Normal,0,0,0.1,0.15,0.15,0.15,0,0.2,0.3,0.1,0
60212,Back,Normal,0,0,0,0.55,0.5,0.3,0.05,0.15,0.2,0.05,0
60212,Body,Normal,0,0,0,0.28,0.3,0.3,0.05,0.1,0.15,0.1,0
60212,Tail,Normal,0,0,0,0.28,0.26,0.15,0,0.05,0.1,0.05,0
60212,TailEnd,Normal,0,0,0,0.45,0.45,0.3,0,0.1,0.1,0.05,0
60212,LeftWing,Normal,0,0,0,0.44,0.44,0.25,0,0.15,0,0.25,0.1
60212,RightWing,Normal,0,0,0,0.44,0.44,0.25,0,0.15,0,0.25,0.1
60212,LeftLeg,Normal,0,0,0,0.35,0.35,0.35,0.1,0.05,0.05,0,0
60212,RightLeg,Normal,0,0,0,0.35,0.35,0.35,0.1,0.05,0.05,0,0
60212,WholeBody,Broken,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60212,Head,Broken,0,0,0.6,0.55,0.5,0.4,0,0.1,0.15,0.05,0
60212,Neck,Broken,0,0,0.1,0.15,0.15,0.15,0,0.2,0.3,0.1,0
60212,Back,Broken,0,0,0,0.55,0.5,0.3,0.05,0.15,0.2,0.05,0
60212,Body,Broken,0,0,0,0.28,0.3,0.3,0.05,0.1,0.15,0.1,0
60212,Tail,Broken,0,0,0,0.28,0.26,0.15,0,0.05,0.1,0.05,0
60212,TailEnd,Broken,0,0,0,0.45,0.45,0.3,0,0.1,0.1,0.05,0
60212,LeftWing,Broken,0,0,0,0.44,0.44,0.25,0,0.15,0,0.25,0.1
60212,RightWing,Broken,0,0,0,0.44,0.44,0.25,0,0.15,0,0.25,0.1
60212,LeftLeg,Broken,0,0,0,0.35,0.35,0.35,0.1,0.05,0.05,0,0
60212,RightLeg,Broken,0,0,0,0.35,0.35,0.35,0.1,0.05,0.05,0,0
60213,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60213,Head,Normal,0,0,0.6,0.5,0.75,0.4,0,0.15,0.2,0.15,1
60213,Neck,Normal,0,0,0.1,0.25,0.35,0.3,0,0.1,0.15,0.1,0.6
60213,Body,Normal,0,0,0,0.3,0.4,0.3,0,0.05,0.2,0.05,0.3
60213,Tail,Normal,0,0,0,0.28,0.26,0.2,0,0.05,0.1,0.05,0.75
60213,LeftWing,Normal,0,0,0,0.3,0.35,0.2,0,0.1,0.15,0.1,0.6
60213,RightWing,Normal,0,0,0,0.3,0.35,0.2,0,0.1,0.15,0.1,0.6
60213,LeftLeg,Normal,0,0,0,0.3,0.35,0.2,0,0.05,0.1,0.05,0.25
60213,RightLeg,Normal,0,0,0,0.3,0.35,0.2,0,0.05,0.1,0.05,0.25
60216,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60216,Head,Normal,0,0,0.6,0.55,0.5,0.4,0,0.35,0.1,0.1,0.2
60216,Neck,Normal,0,0,0.1,0.45,0.35,0.35,0,0.15,0.1,0.05,0.15
60216,Body,Normal,0,0,0,0.5,0.45,0.4,0,0.15,0.1,0.05,0.05
60216,Tail,Normal,0,0,0,0.26,0.26,0.2,0,0.15,0.05,0.05,0.2
60216,LeftWing,Normal,0,0,0,0.3,0.25,0.3,0,0.15,0.1,0.1,0.15
60216,RightWing,Normal,0,0,0,0.3,0.25,0.3,0,0.15,0.1,0.1,0.15
60216,LeftLeg,Normal,0,0,0,0.35,0.35,0.35,0,0.1,0.05,0.05,0.05
60216,RightLeg,Normal,0,0,0,0.35,0.35,0.35,0,0.1,0.05,0.05,0.05
60217,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60217,Head,Normal,0,0,0.1,0.25,0.25,0.25,0,0.15,0.2,0.15,0.35
60217,Neck,Normal,0,0,0,0.15,0.17,0.2,0,0.1,0.15,0.1,0.2
60217,Body,Normal,0,0,0,0.17,0.2,0.2,0,0.05,0.2,0.05,0.1
60217,Tail,Normal,0,0,0,0.3,0.3,0.3,0,0.05,0.1,0.05,0.25
60217,LeftWing,Normal,0,0,0,0.17,0.17,0.13,0,0.1,0.15,0.1,0.2
60217,RightWing,Normal,0,0,0,0.17,0.17,0.13,0,0.1,0.15,0.1,0.2
60217,LeftLeg,Normal,0,0,0,0.17,0.17,0.13,0,0.05,0.1,0.05,0.05
60217,RightLeg,Normal,0,0,0,0.17,0.17,0.13,0,0.05,0.1,0.05,0.05
60218,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60218,Head,Normal,0,0,0.6,0.35,0.4,0.3,0,0.15,0.2,0.15,0.35
60218,Neck,Normal,0,0,0.1,0.3,0.35,0.4,0,0.1,0.15,0.1,0.2
60218,Body,Normal,0,0,0,0.35,0.4,0.4,0,0.05,0.2,0.05,0.1
60218,Tail,Normal,0,0,0,0.2,0.2,0.25,0,0.05,0.1,0.05,0.25
60218,LeftWing,Normal,0,0,0,0.2,0.25,0.2,0,0.1,0.15,0.1,0.2
60218,RightWing,Normal,0,0,0,0.2,0.25,0.2,0,0.1,0.15,0.1,0.2
60218,LeftLeg,Normal,0,0,0,0.26,0.26,0.2,0,0.05,0.1,0.05,0.05
60218,RightLeg,Normal,0,0,0,0.26,0.26,0.2,0,0.05,0.1,0.05,0.05
60219,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60219,Head,Normal,0,0,0.6,0.6,0.6,0.55,0,0.15,0.2,0.15,0.35
60219,Neck,Normal,0,0,0.1,0.3,0.35,0.4,0,0.1,0.15,0.1,0.2
60219,Body,Normal,0,0,0,0.35,0.4,0.4,0,0.05,0.2,0.05,0.1
60219,Tail,Normal,0,0,0,0.3,0.26,0.25,0,0.05,0.1,0.05,0.25
60219,LeftWing,Normal,0,0,0,0.26,0.25,0.2,0,0.1,0.15,0.1,0.2
60219,RightWing,Normal,0,0,0,0.26,0.25,0.2,0,0.1,0.15,0.1,0.2
60219,LeftLeg,Normal,0,0,0,0.26,0.26,0.2,0,0.05,0.1,0.05,0.05
60219,RightLeg,Normal,0,0,0,0.26,0.26,0.2,0,0.05,0.1,0.05,0.05
60220,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60220,Head,Normal,0,0,0,0.35,0.37,0.2,0.35,0.05,0.2,0.05,0.2
60220,Body,Normal,0,0,0,0.35,0.4,0.2,0.2,0.05,0.15,0.05,0.35
60220,LeftLeg,Normal,0,0,0,0.22,0.21,0.15,0.25,0.05,0.15,0.05,0.3
60220,RightLeg,Normal,0,0,0,0.22,0.21,0.15,0.25,0.05,0.15,0.05,0.3
60220,LeftBackLeg,Normal,0,0,0,0.22,0.21,0.15,0.25,0.05,0.15,0.05,0.3
60220,RightBackLeg,Normal,0,0,0,0.22,0.21,0.15,0.25,0.05,0.15,0.05,0.3
60220,LeftHand,Normal,0,0,0,0.1,0.18,0.1,0.3,0.05,0.15,0.05,0.2
60220,RightHand,Normal,0,0,0,0.1,0.18,0.1,0.3,0.05,0.15,0.05,0.2
60220,LeftArm,Normal,0,0,0,0.1,0.18,0.13,0.3,0.05,0.15,0.05,0.2
60220,RightArm,Normal,0,0,0,0.1,0.18,0.13,0.3,0.05,0.15,0.05,0.2
60220,Shell,Normal,0,0,0,0.1,0.17,0.1,0.2,0.05,0.2,0.05,0.35
60221,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60221,Head,Normal,0,0,0,0.1,0.1,0.1,0.45,0.15,0.03,0.15,0.03
60221,Body,Normal,0,0,0,0.05,0.05,0.05,0.35,0.1,0.03,0.1,0.03
60221,LeftLeg,Normal,0,0,0,0.05,0.05,0.05,0.4,0.1,0.03,0.1,0.03
60221,RightLeg,Normal,0,0,0,0.05,0.05,0.05,0.4,0.1,0.03,0.1,0.03
60221,LeftBackLeg,Normal,0,0,0,0.05,0.05,0.05,0.4,0.1,0.03,0.1,0.03
60221,RightBackLeg,Normal,0,0,0,0.05,0.05,0.05,0.4,0.1,0.03,0.1,0.03
60221,LeftHand,Normal,0,0,0,0.07,0.07,0.05,0.45,0.15,0.03,0.15,0.03
60221,RightHand,Normal,0,0,0,0.07,0.07,0.05,0.45,0.15,0.03,0.15,0.03
60221,LeftArm,Normal,0,0,0,0.05,0.05,0.1,0.3,0.1,0.03,0.1,0.03
60221,RightArm,Normal,0,0,0,0.05,0.05,0.1,0.3,0.1,0.03,0.1,0.03
60221,Shell,Normal,0,0,0,0.03,0.04,0.03,0.2,0.05,0.03,0.15,0.1
60221,Head,Burning,0,0,0,0.23,0.25,0.33,0.03,0.63,0.1,0.65,0.05
60221,Body,Burning,0,0,0,0.25,0.3,0.2,0.03,0.65,0.1,0.65,0.05
60221,LeftLeg,Burning,0,0,0,0.3,0.3,0.25,0.03,0.5,0.1,0.55,0.05
60221,RightLeg,Burning,0,0,0,0.3,0.3,0.25,0.03,0.5,0.1,0.55,0.05
60221,LeftBackLeg,Burning,0,0,0,0.3,0.3,0.25,0.03,0.5,0.1,0.55,0.05
60221,RightBackLeg,Burning,0,0,0,0.3,0.3,0.25,0.03,0.5,0.1,0.55,0.05
60221,LeftHand,Burning,0,0,0,0.23,0.25,0.2,0.03,0.55,0.1,0.6,0.05
60221,RightHand,Burning,0,0,0,0.23,0.25,0.2,0.03,0.55,0.1,0.6,0.05
60221,LeftArm,Burning,0,0,0,0.25,0.2,0.35,0.03,0.63,0.1,0.6,0.05
60221,RightArm,Burning,0,0,0,0.25,0.2,0.35,0.03,0.63,0.1,0.6,0.05
60221,Shell,Burning,0,0,0,0.2,0.25,0.13,0.03,0.45,0.03,0.3,0.5
60221,LeftLeg,Red,0,0,0,0.24,0.23,0.1,0.05,0.1,0.05,0.3,0.25
60221,RightLeg,Red,0,0,0,0.24,0.23,0.1,0.05,0.1,0.05,0.3,0.25
60221,LeftBackLeg,Red,0,0,0,0.24,0.23,0.1,0.05,0.1,0.05,0.3,0.25
60221,RightBackLeg,Red,0,0,0,0.24,0.23,0.1,0.05,0.1,0.05,0.3,0.25
60222,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60222,Head,Normal,0,0,0,0.23,0.25,0.3,0.03,1.2,0.1,1.3,0.05
60222,Body,Normal,0,0,0,0.25,0.3,0.15,0.03,1.25,0.1,1.3,0.05
60222,LeftLeg,Normal,0,0,0,0.3,0.3,0.2,0.03,1,0.1,1.1,0.05
60222,RightLeg,Normal,0,0,0,0.3,0.3,0.2,0.03,1,0.1,1.1,0.05
60222,LeftBackLeg,Normal,0,0,0,0.3,0.3,0.2,0.03,1,0.1,1.1,0.05
60222,RightBackLeg,Normal,0,0,0,0.3,0.3,0.2,0.03,1,0.1,1.1,0.05
60222,LeftHand,Normal,0,0,0,0.23,0.25,0.15,0.03,1.1,0.1,1.2,0.05
60222,RightHand,Normal,0,0,0,0.23,0.25,0.15,0.03,1.1,0.1,1.2,0.05
60222,LeftArm,Normal,0,0,0,0.25,0.2,0.25,0.03,1.2,0.1,1.2,0.05
60222,RightArm,Normal,0,0,0,0.25,0.2,0.25,0.03,1.2,0.1,1.2,0.05
60222,Shell,Normal,0,0,0,0.2,0.25,0.1,0.03,0.8,0.03,0.6,0.2
60222,Head,Magma,0,0,0,0.33,0.35,0.38,0.03,1,0.1,1,0.05
60222,Body,Magma,0,0,0,0.35,0.4,0.2,0.03,1,0.1,1,0.05
60222,LeftLeg,Magma,0,0,0,0.4,0.4,0.25,0.03,0.7,0.1,0.8,0.05
60222,RightLeg,Magma,0,0,0,0.4,0.4,0.25,0.03,0.7,0.1,0.8,0.05
60222,LeftBackLeg,Magma,0,0,0,0.4,0.4,0.25,0.03,0.7,0.1,0.8,0.05
60222,RightBackLeg,Magma,0,0,0,0.4,0.4,0.25,0.03,0.7,0.1,0.8,0.05
60222,LeftHand,Magma,0,0,0,0.33,0.35,0.2,0.03,0.8,0.1,0.9,0.05
60222,RightHand,Magma,0,0,0,0.33,0.35,0.2,0.03,0.8,0.1,0.9,0.05
60222,LeftArm,Magma,0,0,0,0.35,0.3,0.3,0.03,0.95,0.1,0.9,0.05
60222,RightArm,Magma,0,0,0,0.35,0.3,0.3,0.03,0.95,0.1,0.9,0.05
60222,Shell,Magma,0,0,0,0.35,0.4,0.15,0.03,0.6,0.03,0.3,0.6
60230,WholeBody,Normal,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
60230,Head,Normal,0,0,1,0.2,0.2,0.2,0.1,0.13,0.1,0.1,0.18
60230,Neck,Normal,0,0,0,0.25,0.25,0.2,0.1,0.13,0.1,0.1,0.18
60230,Body,Normal,0,0,0,0.15,0.2,0.2,0.1,0.13,0.1,0.1,0.18
60230,RightWing,Normal,0,0,0,0.25,0.25,0.2,0.1,0.13,0.1,0.1,0.18
60230,LeftLeg,Normal,0,0,0,0.35,0.35,0.35,0.1,0.1,0.1,0.1,0.1
60230,RightLeg,Normal,0,0,0,0.35,0.35,0.35,0.1,0.1,0.1,0.1,0.1
60230,Abdomen,Normal,0,0,0,0.4,0.4,0.3,0.15,0.2,0.1,0.1,0.18
60230,Back,Normal,0,0,0,0.2,0.2,0.3,0.1,0.13,0.1,0.1,0.18
